tconst,domestic,international,worldwide
tt1683921,3358.0,621555.0,624913.0
tt1683981,,175885.0,175885.0
tt1684233,9747.0,3916639.0,3926386.0
tt1684548,3287.0,,3287.0
tt1684555,,11045966.0,11045966.0
tt1684589,,12098.0,12098.0
tt1684628,454121.0,101390.0,555511.0
tt1684913,,772.0,772.0
tt1684925,46347.0,1501094.0,1547441.0
tt1684928,,2206942.0,2206942.0
tt1685576,,1188356.0,1188356.0
tt1686018,508714.0,24521.0,533235.0
tt1686022,,82066.0,82066.0
tt1686034,,4781708.0,4781708.0
tt1686039,,23423390.0,23423390.0
tt1686042,91401.0,84871.0,176272.0
tt1686053,,1547.0,1547.0
tt1686067,,5605676.0,5605676.0
tt1686312,,380358.0,380358.0
tt1686313,,3476910.0,3476910.0
tt1686470,,530398.0,530398.0
tt1686768,,1373312.0,1373312.0
tt1686784,170276.0,3153105.0,3323381.0
tt1686795,,7943.0,7943.0
tt1686821,7791979.0,7850367.0,15642346.0
tt1686865,,5700005.0,5700005.0
tt1686904,,2178.0,2178.0
tt1687220,,26565.0,26565.0
tt1687241,,2877959.0,2877959.0
tt1687247,252788.0,354381.0,607169.0
tt1687269,,24312.0,24312.0
tt1687277,11100.0,,11100.0
tt1687281,655802.0,,655802.0
tt1687856,,162562.0,162562.0
tt1687901,209696.0,6669971.0,6879667.0
tt1688064,,132506.0,132506.0
tt1688070,,1102650.0,1102650.0
tt1688649,,2764436.0,2764436.0
tt1690368,,5548993.0,5548993.0
tt1690389,18929.0,1147811.0,1166740.0
tt1690455,166228.0,170922.0,337150.0
tt1690470,,71143529.0,71143529.0
tt1690953,368065385.0,602700620.0,970766005.0
tt1690991,,1371484.0,1371484.0
tt1691152,171419.0,140051.0,311470.0
tt1691153,45405.0,40293.0,85698.0
tt1691323,24036.0,110467.0,134503.0
tt1691343,,1228599.0,1228599.0
tt1691832,,13851432.0,13851432.0
tt1691916,12241122.0,4132721.0,16373843.0
tt1691917,90288712.0,148970000.0,239258712.0
tt1691920,6361.0,9871.0,16232.0
tt1692098,,47654.0,47654.0
tt1692185,,1343554.0,1343554.0
tt1692190,,6703873.0,6703873.0
tt1692191,,1648328.0,1648328.0
tt1692214,,3852016.0,3852016.0
tt1692232,,5050.0,5050.0
tt1692330,,3887.0,3887.0
tt1692479,,420737.0,420737.0
tt1692486,2547047.0,28175585.0,30722632.0
tt1692503,,6226507.0,6226507.0
tt1692504,,2405336.0,2405336.0
tt1692848,,9227.0,9227.0
tt1692928,635325.0,,635325.0
tt1692980,,630505.0,630505.0
tt1693039,,2787008.0,2787008.0
tt1693746,,108202.0,108202.0
tt1693830,,563554.0,563554.0
tt1693862,,192631.0,192631.0
tt1693989,,17088871.0,17088871.0
tt1694015,62713.0,,62713.0
tt1694019,,21925534.0,21925534.0
tt1694020,37134215.0,4729511.0,41863726.0
tt1694115,,6309343.0,6309343.0
tt1694518,,463803.0,463803.0
tt1694539,,750404.0,750404.0
tt1694542,,162756.0,162756.0
tt1694554,,360316.0,360316.0
tt1694561,,328887.0,328887.0
tt1695131,,1820332.0,1820332.0
tt1695136,,3297256.0,3297256.0
tt1695405,129579.0,139354.0,268933.0
tt1695763,,857995.0,857995.0
tt1695765,,2336212.0,2336212.0
tt1695770,,3788022.0,3788022.0
tt1695793,48557.0,12399.0,60956.0
tt1695800,,957.0,957.0
tt1695831,,424327.0,424327.0
tt1695994,636706.0,,636706.0
tt1696176,,3455323.0,3455323.0
tt1696181,,89011.0,89011.0
tt1696535,237181.0,105935.0,343116.0
tt1697064,,5762946.0,5762946.0
tt1697876,,26794.0,26794.0
tt1697887,6601.0,,6601.0
tt1697891,,267549.0,267549.0
tt1697950,,437965.0,437965.0
tt1697986,,17138.0,17138.0
tt1698010,,3034200.0,3034200.0
tt1698027,,29266.0,29266.0
tt1698490,,42444.0,42444.0
tt1698537,,493470.0,493470.0
tt1698566,,442481.0,442481.0
tt1698641,66954149.0,33700000.0,100654149.0
tt1698648,1378591.0,707026.0,2085617.0
tt1698654,38613.0,,38613.0
tt1699128,,70521.0,70521.0
tt1699135,,6820097.0,6820097.0
tt1699147,4373074.0,,4373074.0
tt1699158,38083.0,,38083.0
tt1699163,,886719.0,886719.0
tt1699164,,852921.0,852921.0
tt1699185,53810.0,1138841.0,1192651.0
tt1699195,,437868.0,437868.0
tt1699202,,111712.0,111712.0
tt1699227,,1370187.0,1370187.0
tt1699491,,5012245.0,5012245.0
tt1699511,,152999.0,152999.0
tt1699513,151000.0,58163351.0,58314351.0
tt1699518,125659.0,4744714.0,4870373.0
tt1699520,,333.0,333.0
tt1699521,,7413.0,7413.0
tt1699720,52681.0,,52681.0
tt1699745,,83135.0,83135.0
tt1699755,9177065.0,130101.0,9307166.0
tt1699758,,41012.0,41012.0
tt1700258,,50448784.0,50448784.0
tt1700423,,22194574.0,22194574.0
tt1700455,,43458.0,43458.0
tt1700458,,727450.0,727450.0
tt1700467,,1999775.0,1999775.0
tt1700494,,1784156.0,1784156.0
tt1700808,,1207241.0,1207241.0
tt1700841,97685686.0,43019636.0,140705322.0
tt1700844,1126525.0,2016989.0,3143514.0
tt1700845,1234254.0,2752634.0,3986888.0
tt1701210,,5452142.0,5452142.0
tt1701976,,7154.0,7154.0
tt1701992,,162484.0,162484.0
tt1701995,,4278.0,4278.0
tt1702002,,16014.0,16014.0
tt1702014,101451.0,1106390.0,1207841.0
tt1702385,,237048.0,237048.0
tt1702425,5909483.0,2537469.0,8446952.0
tt1702429,34282.0,57634.0,91916.0
tt1702439,71349120.0,26245020.0,97594140.0
tt1702443,73013910.0,26022917.0,99036827.0
tt1703048,,16537336.0,16537336.0
tt1703058,,2260958.0,2260958.0
tt1703076,,3025283.0,3025283.0
tt1703125,,666922.0,666922.0
tt1703148,176669.0,1504109.0,1680778.0
tt1703199,,4055919.0,4055919.0
tt1703200,,10283.0,10283.0
tt1703237,,3076.0,3076.0
tt1703814,,118799256.0,118799256.0
tt1703824,,2590137.0,2590137.0
tt1703911,,786.0,786.0
tt1703914,,11254.0,11254.0
tt1703919,,29825.0,29825.0
tt1703938,,5198289.0,5198289.0
tt1703942,,5194418.0,5194418.0
tt1703957,1361045.0,6073961.0,7435006.0
tt1703958,1155545.0,1138278.0,2293823.0
tt1704142,,620346.0,620346.0
tt1704161,,7547.0,7547.0
tt1704573,9206470.0,966591.0,10173061.0
tt1704619,696921.0,35004.0,731925.0
tt1705064,,17295465.0,17295465.0
tt1705099,,16649.0,16649.0
tt1705111,2207.0,,2207.0
tt1705120,,925498.0,925498.0
tt1705772,,1373444.0,1373444.0
tt1705786,,10911008.0,10911008.0
tt1705877,,9584129.0,9584129.0
tt1705952,,44095996.0,44095996.0
tt1706317,229931.0,4075085.0,4305016.0
tt1706414,,5380142.0,5380142.0
tt1706433,,11661.0,11661.0
tt1706441,,61010.0,61010.0
tt1706462,,87081.0,87081.0
tt1706470,,6327.0,6327.0
tt1706475,,213586.0,213586.0
tt1706515,,2000227.0,2000227.0
tt1706591,,630987.0,630987.0
tt1706593,64575175.0,62060922.0,126636097.0
tt1706596,,5772688.0,5772688.0
tt1706598,103536.0,21197.0,124733.0
tt1706620,4563650.0,82195262.0,86758912.0
tt1706670,,54942.0,54942.0
tt1706675,,20735.0,20735.0
tt1706679,,34007.0,34007.0
tt1706687,177729.0,,177729.0
tt1706701,,11127.0,11127.0
tt1707210,,4919.0,4919.0
tt1707233,,2719.0,2719.0
tt1707235,,31961.0,31961.0
tt1707380,9233.0,545720.0,554953.0
tt1707384,,3242697.0,3242697.0
tt1707386,148809770.0,293000000.0,441809770.0
tt1707391,17801.0,53050.0,70851.0
tt1707392,18464.0,619810.0,638274.0
tt1708135,161531.0,1166702.0,1328233.0
tt1708427,,3718710.0,3718710.0
tt1708453,,2424574.0,2424574.0
tt1708487,,110342.0,110342.0
tt1708493,,22038.0,22038.0
tt1708498,,274244.0,274244.0
tt1708526,,6975269.0,6975269.0
tt1708532,955148.0,23708213.0,24663361.0
tt1708533,,1078062.0,1078062.0
tt1708534,,4919550.0,4919550.0
tt1708537,81881.0,33889.0,115770.0
tt1709122,,930120.0,930120.0
tt1709143,24084.0,163107.0,187191.0
tt1709654,625.0,,625.0
tt1709714,,4836.0,4836.0
tt1710261,,2384.0,2384.0
tt1710393,,1853974.0,1853974.0
tt1710396,30932113.0,226000.0,31158113.0
tt1710417,252603.0,203151.0,455754.0
tt1710469,70605.0,,70605.0
tt1710542,,348880.0,348880.0
tt1710558,,10393.0,10393.0
tt1710560,,3071.0,3071.0
tt1710565,,4678547.0,4678547.0
tt1710590,,4439826.0,4439826.0
tt1710625,,157362.0,157362.0
tt1710983,,17390.0,17390.0
tt1710995,,1151277.0,1151277.0
tt1711021,,11660.0,11660.0
tt1711425,25682380.0,22383292.0,48065672.0
tt1711428,,18948.0,18948.0
tt1711458,,6462.0,6462.0
tt1711465,,3976432.0,3976432.0
tt1711475,,2039827.0,2039827.0
tt1711484,74474.0,6562692.0,6637166.0
tt1711487,,203603.0,203603.0
tt1711522,,754395.0,754395.0
tt1711525,54767494.0,59733805.0,114501299.0
tt1711533,,4365667.0,4365667.0
tt1712068,,387850.0,387850.0
tt1712159,32771.0,6931101.0,6963872.0
tt1712170,25888412.0,8730455.0,34618867.0
tt1712175,,11989112.0,11989112.0
tt1712187,,12493369.0,12493369.0
tt1712192,,315132.0,315132.0
tt1712261,12639297.0,10538651.0,23177948.0
tt1712502,,10870.0,10870.0
tt1712570,,1898456.0,1898456.0
tt1712578,,20823.0,20823.0
tt1713440,,3054505.0,3054505.0
tt1713476,30668.0,1550584.0,1581252.0
tt1714014,,144698.0,144698.0
tt1714110,,343484.0,343484.0
tt1714160,,2980.0,2980.0
tt1714193,,1292646.0,1292646.0
tt1714203,376512.0,8142122.0,8518634.0
tt1714205,,2451380.0,2451380.0
tt1714206,6854611.0,63980.0,6918591.0
tt1714208,,1449.0,1449.0
tt1714209,303877.0,899822.0,1203699.0
tt1714210,484592.0,707411.0,1192003.0
tt1714667,,136786.0,136786.0
tt1714703,,934.0,934.0
tt1714833,,1135498.0,1135498.0
tt1714834,,508305.0,508305.0
tt1714850,,10298964.0,10298964.0
tt1714866,190022.0,1053958.0,1243980.0
tt1714878,,246539.0,246539.0
tt1714886,9750.0,276952.0,286702.0
tt1714893,,22845.0,22845.0
tt1714895,,66565.0,66565.0
tt1714915,1879534.0,5729653.0,7609187.0
tt1714917,440627.0,509413.0,950040.0
tt1714920,,2885324.0,2885324.0
tt1715336,4288.0,1252854.0,1257142.0
tt1715356,,4687461.0,4687461.0
tt1715752,,195943.0,195943.0
tt1715827,,460581.0,460581.0
tt1715853,,11604.0,11604.0
tt1715868,,2227113.0,2227113.0
tt1715873,203373.0,82611.0,285984.0
tt1715876,50020.0,,50020.0
tt1715881,,432148.0,432148.0
tt1716772,36000.0,88787111.0,88823111.0
tt1716777,12434778.0,124153.0,12558931.0
tt1717152,,97594.0,97594.0
tt1717158,,1879181.0,1879181.0
tt1717229,,16743.0,16743.0
tt1717715,,182206924.0,182206924.0
tt1718147,,19746.0,19746.0
tt1718199,11137.0,29271750.0,29282887.0
tt1718711,,753363.0,753363.0
tt1718714,,357.0,357.0
tt1718747,,194948.0,194948.0
tt1718766,,975201.0,975201.0
tt1718800,,148190.0,148190.0
tt1718801,,6846472.0,6846472.0
tt1718835,21952.0,8204592.0,8226544.0
tt1718837,,1342584.0,1342584.0
tt1718844,,158168.0,158168.0
tt1718847,,43018.0,43018.0
tt1718854,,83786.0,83786.0
tt1718881,,1268793.0,1268793.0
tt1718898,152200.0,,152200.0
tt1718903,,68599686.0,68599686.0
tt1718924,,1641235.0,1641235.0
tt1718940,,2674.0,2674.0
tt1719030,,280.0,280.0
tt1719071,8464.0,651473.0,659937.0
tt1719496,,159465.0,159465.0
tt1719497,,21525.0,21525.0
tt1720038,,1229806.0,1229806.0
tt1720044,,2401128.0,2401128.0
tt1720046,,4085.0,4085.0
tt1720047,,18350.0,18350.0
tt1720114,,2126384.0,2126384.0
tt1720154,,1205719.0,1205719.0
tt1720172,266689.0,,266689.0
tt1720182,5357328.0,39290.0,5396618.0
tt1720183,,6136255.0,6136255.0
tt1720215,,3991.0,3991.0
tt1720223,,5179068.0,5179068.0
tt1720254,463540.0,4988807.0,5452347.0
tt1720290,,1908654.0,1908654.0
tt1720616,7251073.0,5790181.0,13041254.0
tt1720621,19698.0,,19698.0
tt1720862,,414509.0,414509.0
tt1721478,,69186.0,69186.0
tt1721677,,35963.0,35963.0
tt1722440,,13251.0,13251.0
tt1722450,,638726.0,638726.0
tt1722476,,6842.0,6842.0
tt1722484,,2963639.0,2963639.0
tt1722495,,1894.0,1894.0
tt1722513,47896.0,2041370.0,2089266.0
tt1722515,,1288700.0,1288700.0
tt1722516,,9822.0,9822.0
tt1722517,,7420.0,7420.0
tt1722590,,19691.0,19691.0
tt1723047,,580265.0,580265.0
tt1723118,,989775.0,989775.0
tt1723120,61759.0,107223.0,168982.0
tt1723121,150394119.0,119600000.0,269994119.0
tt1723124,,24.0,24.0
tt1723126,7643.0,,7643.0
tt1723602,,110666.0,110666.0
tt1723635,,21158.0,21158.0
tt1723642,,50146474.0,50146474.0
tt1723655,,16255.0,16255.0
tt1723779,,166739.0,166739.0
tt1723807,,5630.0,5630.0
tt1723811,3909002.0,15214765.0,19123767.0
tt1724553,,260294.0,260294.0
tt1724962,3878.0,17023637.0,17027515.0
tt1724965,294039.0,,294039.0
tt1724970,,992181.0,992181.0
tt1725021,,56400.0,56400.0
tt1725023,,19237.0,19237.0
tt1725050,,2192575.0,2192575.0
tt1725057,,41464.0,41464.0
tt1725073,,47371.0,47371.0
tt1725109,,3582.0,3582.0
tt1725795,,221894.0,221894.0
tt1725807,,3466.0,3466.0
tt1725809,,120121.0,120121.0
tt1725969,,179227.0,179227.0
tt1725986,,2446097.0,2446097.0
tt1726252,,474926.0,474926.0
tt1726286,,9381149.0,9381149.0
tt1726589,30905.0,17136.0,48041.0
tt1726592,3242457.0,14427319.0,17669776.0
tt1726615,,338991.0,338991.0
tt1726669,1987762.0,2645906.0,4633668.0
tt1726738,29792.0,29063768.0,29093560.0
tt1726749,,1659800.0,1659800.0
tt1726861,13959.0,3088707.0,3102666.0
tt1726888,9017.0,1203337.0,1212354.0
tt1726889,,3713255.0,3713255.0
tt1727300,20296.0,119357.0,139653.0
tt1727388,21506546.0,4968374.0,26474920.0
tt1727491,46782.0,,46782.0
tt1727496,,5323307.0,5323307.0
tt1727506,,4556.0,4556.0
tt1727519,,395497.0,395497.0
tt1727532,,13314.0,13314.0
tt1727564,,1538316.0,1538316.0
tt1727770,20169.0,6283623.0,6303792.0
tt1727776,3703046.0,12434000.0,16137046.0
tt1727782,,516423.0,516423.0
tt1727787,,1174290.0,1174290.0
tt1727790,,385451.0,385451.0
tt1727795,,80250.0,80250.0
tt1727800,,348272.0,348272.0
tt1727812,,94447.0,94447.0
tt1727816,,34904.0,34904.0
tt1727824,216668042.0,688513076.0,905181118.0
tt1727825,,14066908.0,14066908.0
tt1728130,,8472220.0,8472220.0
tt1728174,,809595.0,809595.0
tt1728196,75688.0,5359670.0,5435358.0
tt1728218,,45424.0,45424.0
tt1728239,543646.0,10902223.0,11445869.0
tt1728245,,10365684.0,10365684.0
tt1728598,,405253.0,405253.0
tt1728599,,2137888.0,2137888.0
tt1728620,,236246.0,236246.0
tt1728655,,1095239.0,1095239.0
tt1728686,,2999.0,2999.0
tt1728975,,14221.0,14221.0
tt1728986,1216258.0,27559004.0,28775262.0
tt1729211,,14663510.0,14663510.0
tt1729218,,1619422.0,1619422.0
tt1729226,16000.0,5561.0,21561.0
tt1729630,,737228.0,737228.0
tt1729637,1834384.0,29681825.0,31516209.0
tt1729641,,521217.0,521217.0
tt1729661,,150247.0,150247.0
tt1730108,,123275.0,123275.0
tt1730133,,7856048.0,7856048.0
tt1730140,,45629.0,45629.0
tt1730687,793815.0,363442.0,1157257.0
tt1730689,,1957683.0,1957683.0
tt1730695,,82218107.0,82218107.0
tt1730697,,20587850.0,20587850.0
tt1730701,,299572.0,299572.0
tt1730705,,54771.0,54771.0
tt1730714,7416.0,,7416.0
tt1730749,,1977642.0,1977642.0
tt1730768,17571660.0,8581175.0,26152835.0
tt1731141,61737191.0,63806833.0,125544024.0
tt1731145,,674607.0,674607.0
tt1731230,,393082.0,393082.0
tt1731693,,92549.0,92549.0
tt1731697,1165882.0,379107.0,1544989.0
tt1731701,6075.0,927772.0,933847.0
tt1731755,,308937.0,308937.0
tt1731756,,168454.0,168454.0
tt1731764,189000.0,,189000.0
tt1731970,,768538.0,768538.0
tt1731990,,532521.0,532521.0
tt1731998,,60968.0,60968.0
tt1732159,,5137.0,5137.0
tt1732650,,1721191.0,1721191.0
tt1733105,,479226.0,479226.0
tt1733118,,681.0,681.0
tt1733316,,28968.0,28968.0
tt1733525,39522.0,255077.0,294599.0
tt1734067,,4472.0,4472.0
tt1734099,,730.0,730.0
tt1734110,440525.0,193772.0,634297.0
tt1734113,,1216304.0,1216304.0
tt1734428,,419559.0,419559.0
tt1734442,,43397.0,43397.0
tt1734477,62173.0,,62173.0
tt1734493,,4699125.0,4699125.0
tt1734548,19001.0,,19001.0
tt1734579,,115922.0,115922.0
tt1734580,2325.0,,2325.0
tt1734586,16000.0,,16000.0
tt1735179,,2232.0,2232.0
tt1735190,,3966.0,3966.0
tt1735200,,2733806.0,2733806.0
tt1735279,3018.0,,3018.0
tt1735462,,135437.0,135437.0
tt1735485,1532.0,,1532.0
tt1735495,40106.0,,40106.0
tt1735839,,1533130.0,1533130.0
tt1735853,,142894.0,142894.0
tt1735898,155332381.0,241260448.0,396592829.0
tt1735907,13191.0,2173.0,15364.0
tt1735945,,1489553.0,1489553.0
tt1735976,,82718.0,82718.0
tt1736049,231378.0,,231378.0
tt1736552,,198033.0,198033.0
tt1736553,,1039707.0,1039707.0
tt1736558,,166884.0,166884.0
tt1736633,101475.0,1369204.0,1470679.0
tt1736636,43040.0,107133.0,150173.0
tt1737122,22740.0,,22740.0
tt1737256,,73676.0,73676.0
tt1737259,,1073.0,1073.0
tt1737268,,16895.0,16895.0
tt1738295,,26394.0,26394.0
tt1738298,,25362517.0,25362517.0
tt1739196,,106569.0,106569.0
tt1740002,,2776214.0,2776214.0
tt1740018,,6587.0,6587.0
tt1740047,2030962.0,1914255.0,3945217.0
tt1740053,,272484.0,272484.0
tt1740091,,5401.0,5401.0
tt1740480,,721551.0,721551.0
tt1740495,,965.0,965.0
tt1740502,,216324.0,216324.0
tt1740683,,8184.0,8184.0
tt1740707,253444.0,5087654.0,5341098.0
tt1740710,496172.0,11487209.0,11983381.0
tt1740799,92822.0,3293.0,96115.0
tt1741225,1591034.0,,1591034.0
tt1741243,8088.0,1992.0,10080.0
tt1741246,,46428.0,46428.0
tt1741273,20180155.0,14674835.0,34854990.0
tt1741278,,41340.0,41340.0
tt1741283,,22656.0,22656.0
tt1741542,,10249599.0,10249599.0
tt1741664,,288032.0,288032.0
tt1741669,,2786587.0,2786587.0
tt1741682,,301015.0,301015.0
tt1742023,,204165.0,204165.0
tt1742028,,3334273.0,3334273.0
tt1742044,47047013.0,20600000.0,67647013.0
tt1742078,,1310276.0,1310276.0
tt1742178,,1946.0,1946.0
tt1742334,10508518.0,11618324.0,22126842.0
tt1742336,1636190.0,1606612.0,3242802.0
tt1742650,9662284.0,21747867.0,31410151.0
tt1743701,,892591.0,892591.0
tt1743708,,2647739.0,2647739.0
tt1743711,,447282.0,447282.0
tt1743720,638476.0,59773.0,698249.0
tt1743724,,246091.0,246091.0
tt1743985,,1369780.0,1369780.0
tt1743993,,1181929.0,1181929.0
tt1744857,,1107131.0,1107131.0
tt1745686,38674.0,3850586.0,3889260.0
tt1745704,,611866.0,611866.0
tt1745710,140164.0,,140164.0
tt1745713,,10673606.0,10673606.0
tt1745787,150564.0,64470.0,215034.0
tt1745863,,7315.0,7315.0
tt1746153,60291.0,,60291.0
tt1746183,,183640.0,183640.0
tt1746196,,45482.0,45482.0
tt1746206,,33064.0,33064.0
tt1746242,8631.0,,8631.0
tt1746246,,17257994.0,17257994.0
tt1746264,18618.0,,18618.0
tt1747931,,1499.0,1499.0
tt1747958,42472.0,2523963.0,2566435.0
tt1747967,2544.0,,2544.0
tt1747992,,14936.0,14936.0
tt1747994,,2929474.0,2929474.0
tt1748043,40634.0,315.0,40949.0
tt1748062,183790.0,179530.0,363320.0
tt1748122,45512466.0,22751556.0,68264022.0
tt1748158,35671.0,,35671.0
tt1748179,52624.0,14054689.0,14107313.0
tt1748197,,2140476.0,2140476.0
tt1748199,4080.0,,4080.0
tt1748207,408015.0,16073.0,424088.0
tt1748224,7466.0,744.0,8210.0
tt1748227,6842058.0,3087648.0,9929706.0
tt1748260,27160.0,,27160.0
tt1748278,,20251745.0,20251745.0
tt1748280,1132.0,,1132.0
tt1748288,,527913.0,527913.0
tt1753383,64508620.0,140527199.0,205035819.0
tt1753476,,3687123.0,3687123.0
tt1753496,,2325035.0,2325035.0
tt1753503,,272055.0,272055.0
tt1753535,,107618.0,107618.0
tt1753549,4038912.0,409816.0,4448728.0
tt1753584,,49016.0,49016.0
tt1753640,,27345.0,27345.0
tt1753648,,44986.0,44986.0
tt1753670,,101542.0,101542.0
tt1753673,,131577.0,131577.0
tt1753690,,28270.0,28270.0
tt1753697,,27042.0,27042.0
tt1753722,,1647168.0,1647168.0
tt1753757,,10695038.0,10695038.0
tt1753773,,522191.0,522191.0
tt1753789,,198276.0,198276.0
tt1753792,3546.0,1992166.0,1995712.0
tt1753813,1597998.0,4768837.0,6366835.0
tt1753846,23115.0,,23115.0
tt1753866,,103821.0,103821.0
tt1753887,,2720777.0,2720777.0
tt1753908,,458344.0,458344.0
tt1753933,,91024.0,91024.0
tt1753965,,1900652.0,1900652.0
tt1753976,,30186159.0,30186159.0
tt1754029,,1116184.0,1116184.0
tt1754078,6000.0,349979.0,355979.0
tt1754109,,742004.0,742004.0
tt1754123,,2615533.0,2615533.0
tt1754128,,7494.0,7494.0
tt1754252,,1850.0,1850.0
tt1754267,,2870.0,2870.0
tt1754314,,1244165.0,1244165.0
tt1754320,,822522.0,822522.0
tt1754367,39185.0,85094.0,124279.0
tt1754392,,545764.0,545764.0
tt1754414,,9724.0,9724.0
tt1754421,,87232.0,87232.0
tt1754438,,118.0,118.0
tt1754442,,3553389.0,3553389.0
tt1754455,,5705323.0,5705323.0
tt1754465,2206.0,,2206.0
tt1754480,,185.0,185.0
tt1754546,117090.0,472855.0,589945.0
tt1754568,,125917.0,125917.0
tt1754578,,111686.0,111686.0
tt1754633,2436.0,,2436.0
tt1754650,,4237.0,4237.0
tt1754656,1339152.0,96232098.0,97571250.0
tt1754708,,33735.0,33735.0
tt1754736,,490.0,490.0
tt1754787,,21753.0,21753.0
tt1754795,285151.0,6026510.0,6311661.0
tt1754811,228004.0,,228004.0
tt1754838,,14262.0,14262.0
tt1754843,,3692494.0,3692494.0
tt1754853,21577.0,,21577.0
tt1754866,,857199.0,857199.0
tt1754920,,2011887.0,2011887.0
tt1754946,,7170.0,7170.0
tt1756384,,1968.0,1968.0
tt1756415,,34995189.0,34995189.0
tt1756431,,49771.0,49771.0
tt1756487,,80236.0,80236.0
tt1756489,,1621.0,1621.0
tt1756533,,30830.0,30830.0
tt1756595,,343324.0,343324.0
tt1756599,,993275.0,993275.0
tt1756616,,26512.0,26512.0
tt1756679,,3258985.0,3258985.0
tt1756692,,103002.0,103002.0
tt1756708,,341660.0,341660.0
tt1756750,340058.0,5980035.0,6320093.0
tt1756773,,396871.0,396871.0
tt1756799,20984.0,59864.0,80848.0
tt1756842,,1386444.0,1386444.0
tt1756851,,647839.0,647839.0
tt1756873,,688009.0,688009.0
tt1757674,,872.0,872.0
tt1757710,,2770574.0,2770574.0
tt1757742,383.0,4143914.0,4144297.0
tt1757769,,134299.0,134299.0
tt1757806,18193.0,494122.0,512315.0
tt1757912,,14377649.0,14377649.0
tt1757919,,4101.0,4101.0
tt1757939,,14463.0,14463.0
tt1757940,,333857.0,333857.0
tt1758575,595018.0,,595018.0
tt1758576,,5730.0,5730.0
tt1758595,335359.0,21430912.0,21766271.0
tt1758610,1005800.0,28648.0,1034448.0
tt1758689,,2200.0,2200.0
tt1758692,3395391.0,457018.0,3852409.0
tt1758795,3491669.0,417927.0,3909596.0
tt1758810,6700035.0,36455226.0,43155261.0
tt1758830,67544505.0,20670651.0,88215156.0
tt1759682,4218.0,,4218.0
tt1759744,40685.0,57555.0,98240.0
tt1760414,,87633.0,87633.0
tt1760421,,14434.0,14434.0
tt1760439,,1959138.0,1959138.0
tt1760956,6123.0,,6123.0
tt1760967,,714441.0,714441.0
tt1760980,,56203.0,56203.0
tt1760984,,1103960.0,1103960.0
tt1761005,1558836.0,,1558836.0
tt1762233,,8766058.0,8766058.0
tt1762300,,16586736.0,16586736.0
tt1762399,36076121.0,90470397.0,126546518.0
tt1763194,,1428.0,1428.0
tt1763208,,1771442.0,1771442.0
tt1763217,,56141.0,56141.0
tt1763245,23584.0,,23584.0
tt1763264,74918.0,973786.0,1048704.0
tt1763303,22836.0,69818.0,92654.0
tt1764141,,669933.0,669933.0
tt1764183,7919574.0,27565482.0,35485056.0
tt1764198,,573.0,573.0
tt1764234,15026056.0,22904409.0,37930465.0
tt1764270,,176089.0,176089.0
tt1764275,,713108.0,713108.0
tt1764326,,12925.0,12925.0
tt1764358,,12500.0,12500.0
tt1764360,,85514.0,85514.0
tt1764492,,3171129.0,3171129.0
tt1764581,,192041.0,192041.0
tt1764588,,5542.0,5542.0
tt1764600,,14823830.0,14823830.0
tt1764625,,49491605.0,49491605.0
tt1764632,,4042627.0,4042627.0
tt1764645,,1873.0,1873.0
tt1764651,85028192.0,229947763.0,314975955.0
tt1764706,,1396.0,1396.0
tt1764726,,2017.0,2017.0
tt1765729,,7917683.0,7917683.0
tt1765913,3476.0,,3476.0
tt1766044,,541362.0,541362.0
tt1766085,23901.0,,23901.0
tt1766094,,2562285.0,2562285.0
tt1766175,,4298.0,4298.0
tt1766190,,9388513.0,9388513.0
tt1767272,,79500.0,79500.0
tt1767354,,1149267.0,1149267.0
tt1767372,111996.0,5922855.0,6034851.0
tt1767382,12754783.0,3772964.0,16527747.0
tt1768705,,325075.0,325075.0
tt1769307,,6225.0,6225.0
tt1769363,7396.0,,7396.0
tt1769378,,7537.0,7537.0
tt1770650,,244992.0,244992.0
tt1770734,100616.0,2154675.0,2255291.0
tt1772230,135739.0,3671395.0,3807134.0
tt1772240,17687709.0,8548444.0,26236153.0
tt1772250,,6318409.0,6318409.0
tt1772261,,33462.0,33462.0
tt1772264,,2478806.0,2478806.0
tt1772270,,548579.0,548579.0
tt1772288,5637066.0,5198686.0,10835752.0
tt1772339,,1028566.0,1028566.0
tt1772341,189422889.0,281800000.0,471222889.0
tt1772371,4373.0,,4373.0
tt1772382,,17006.0,17006.0
tt1772408,15091.0,,15091.0
tt1772415,,42617.0,42617.0
tt1772416,,1550505.0,1550505.0
tt1772422,,21274.0,21274.0
tt1772424,531997.0,6975011.0,7507008.0
tt1772838,,6712.0,6712.0
tt1772845,,861895.0,861895.0
tt1772872,139528.0,1625300.0,1764828.0
tt1772925,2552478.0,140386.0,2692864.0
tt1772947,,29232.0,29232.0
tt1772958,,833955.0,833955.0
tt1772980,,73153.0,73153.0
tt1772984,,293866.0,293866.0
tt1773000,,3239812.0,3239812.0
tt1773015,,537952.0,537952.0
tt1773020,,5110929.0,5110929.0
tt1773034,,597862.0,597862.0
tt1773058,,102661.0,102661.0
tt1773083,,293898.0,293898.0
tt1773109,993031.0,604238.0,1597269.0
tt1773256,,5985.0,5985.0
tt1773270,,347060.0,347060.0
tt1773471,,624912.0,624912.0
tt1773477,,87583.0,87583.0
